OrderID,Payment_Date,Order_Date,outstanding_amount,order_amount,payment_amount
21053,2010-03-18,2010-02-03,0.0,83134,83134.0
21054,2010-05-16,2010-03-17,0.0,90472,90472.0
21055,2010-05-15,2010-04-18,0.0,65020,65020.0
21056,2010-06-04,2010-05-11,0.0,36811,36811.0
21057,2010-07-23,2010-06-10,0.0,43541,43541.0
21058,2010-08-02,2010-07-08,0.0,98196,98196.0
21059,2010-09-28,2010-08-28,0.0,29696,29696.0
21060,2010-12-02,2010-09-24,0.0,101038,101038.0
21061,2010-12-23,2010-10-28,0.0,76502,76502.0
21062,2011-01-06,2010-11-22,0.0,50681,50681.0
21063,2011-01-27,2010-12-26,0.0,98295,98295.0
21064,2011-03-21,2011-01-30,0.0,70787,70787.0
21065,2011-03-19,2011-02-21,0.0,84230,84230.0
21066,2011-05-04,2011-03-09,0.0,55118,55118.0
21067,2011-05-24,2011-04-05,0.0,86672,86672.0
21068,2011-07-05,2011-05-30,0.0,46144,46144.0
21069,2011-08-11,2011-06-19,0.0,52975,52975.0
21070,2011-08-23,2011-07-10,0.0,31870,31870.0
21071,2011-10-21,2011-08-28,0.0,34993,34993.0
21072,2011-11-25,2011-09-29,0.0,32985,32985.0
21073,2011-11-21,2011-10-19,0.0,102027,102027.0
21074,2011-12-31,2011-11-10,0.0,53431,53431.0
21075,2012-01-11,2011-11-30,0.0,44868,44868.0
21076,2012-02-14,2012-01-04,0.0,98226,98226.0
21077,2012-04-17,2012-02-26,0.0,98404,98404.0
21078,2012-04-15,2012-03-18,0.0,82267,82267.0
21079,2012-06-02,2012-04-15,0.0,45175,45175.0
21080,2012-06-27,2012-05-24,0.0,30102,30102.0
21081,2012-08-18,2012-06-24,0.0,82176,82176.0
21082,2012-09-09,2012-07-24,0.0,63898,63898.0
21083,2012-10-27,2012-08-29,0.0,86423,86423.0
21084,2012-10-19,2012-09-09,0.0,84085,84085.0
21085,2012-11-27,2012-10-20,0.0,53407,53407.0
21086,2012-12-08,2012-11-10,0.0,57072,57072.0
21087,2013-01-28,2012-12-03,0.0,61225,61225.0
21088,2013-03-16,2013-01-21,0.0,100975,100975.0
21089,2013-03-21,2013-02-17,0.0,72005,72005.0
21090,2013-04-14,2013-03-04,0.0,81004,81004.0
21091,2013-05-22,2013-04-05,0.0,65863,65863.0
21092,2013-06-25,2013-05-07,0.0,70352,70352.0
21093,2013-07-22,2013-06-08,0.0,48563,48563.0
21094,2013-09-16,2013-07-25,0.0,109932,109932.0
21095,2013-09-17,2013-08-13,0.0,34164,34164.0
21096,2013-10-23,2013-09-23,0.0,87392,87392.0
21097,2013-12-22,2013-10-30,0.0,102651,102651.0
21098,2013-12-28,2013-11-19,0.0,88969,88969.0
21099,2014-02-11,2013-12-29,0.0,84970,84970.0
21100,2014-02-26,2014-01-02,0.0,26264,26264.0
21101,2014-03-09,2014-02-03,0.0,96830,96830.0
21102,2014-04-26,2014-03-15,0.0,67591,67591.0
21103,2014-06-11,2014-04-17,0.0,65599,65599.0
21104,2014-06-20,2014-05-08,0.0,85822,85822.0
21105,2014-08-15,2014-06-25,0.0,88287,88287.0
21106,2014-08-27,2014-07-14,0.0,44709,44709.0
21107,2014-09-22,2014-08-26,0.0,97181,97181.0
21108,2014-10-26,2014-09-26,0.0,34136,34136.0
21109,2014-11-14,2014-10-03,0.0,67623,67623.0
21110,2014-12-24,2014-11-15,0.0,82671,82671.0
21111,2014-12-30,2014-12-07,0.0,49370,49370.0
21112,2015-03-09,2015-01-27,0.0,29245,29245.0
21113,2015-03-27,2015-02-11,0.0,98070,98070.0
21114,2015-04-28,2015-03-17,0.0,48406,48406.0
21115,2015-05-24,2015-04-15,0.0,69136,69136.0
21116,2015-07-06,2015-05-27,0.0,64434,64434.0
21117,2015-07-15,2015-06-02,0.0,46005,46005.0
21118,2015-08-31,2015-07-09,0.0,70109,70109.0
21119,2015-10-10,2015-08-27,0.0,39009,39009.0
21120,2015-11-07,2015-09-12,0.0,34599,34599.0
21121,2015-11-15,2015-10-19,0.0,106049,106049.0
21122,2015-12-21,2015-11-07,0.0,48663,48663.0
21123,2016-02-22,2015-12-29,0.0,48458,48458.0
21124,2016-04-04,2016-01-16,0.0,26541,26541.0
21125,2016-04-14,2016-02-23,0.0,45457,45457.0
21126,2016-05-07,2016-03-23,0.0,100606,100606.0
21127,2016-06-21,2016-04-22,0.0,67112,67112.0
21128,2016-07-04,2016-05-05,0.0,62458,62458.0
21129,2016-07-14,2016-06-15,0.0,48882,48882.0
21130,2016-08-16,2016-07-08,0.0,76372,76372.0
21131,2016-09-17,2016-08-16,0.0,50494,50494.0
21132,2016-10-24,2016-09-18,0.0,44233,44233.0
21133,2016-11-26,2016-10-23,0.0,46341,46341.0
21134,2016-12-21,2016-11-04,0.0,84766,84766.0
21135,2017-01-27,2016-12-12,0.0,63758,63758.0
21136,2017-03-16,2017-01-21,0.0,81930,81930.0
21137,2017-04-04,2017-02-17,0.0,79645,79645.0
21138,2017-04-20,2017-03-23,0.0,53430,53430.0
21139,2017-05-30,2017-04-15,0.0,72303,72303.0
21140,2017-07-27,2017-05-25,0.0,71537,71537.0
21141,2017-07-26,2017-06-11,0.0,69261,69261.0
21142,2017-08-28,2017-07-10,0.0,87766,87766.0
21143,2017-09-22,2017-08-08,0.0,50908,50908.0
21144,2017-10-27,2017-09-04,0.0,86438,86438.0
21145,2017-12-12,2017-10-15,0.0,57190,57190.0
21146,2017-12-16,2017-11-15,0.0,87333,87333.0
21147,2018-02-07,2017-12-25,0.0,71633,71633.0
21148,2018-03-05,2018-01-27,0.0,101092,101092.0
21149,2018-04-14,2018-02-27,0.0,31563,31563.0
21150,2018-05-04,2018-03-25,0.0,28695,28695.0
21151,2018-06-12,2018-04-25,0.0,52439,52439.0
21152,2018-06-06,2018-05-04,0.0,64197,64197.0
21153,2018-07-10,2018-06-04,0.0,67179,67179.0
21154,2018-09-19,2018-07-18,0.0,83352,83352.0
21155,2018-10-08,2018-08-07,0.0,83742,83742.0
21156,2018-10-08,2018-09-04,0.0,55850,55850.0
21157,2018-12-14,2018-10-14,0.0,37773,37773.0
21158,2018-12-19,2018-11-10,0.0,63715,63715.0
21159,2019-02-08,2018-12-24,0.0,26871,26871.0
21160,2019-03-10,2019-01-06,0.0,98853,98853.0
21161,2019-03-28,2019-02-09,0.0,81750,81750.0
21162,2099-01-01,2019-03-13,64617.0,64617,0.0
21163,2009-09-21,2009-08-11,0.0,755945,755945.0
21164,2009-11-03,2009-09-19,0.0,855592,855592.0
21165,2009-12-23,2009-10-18,0.0,410900,410900.0
21166,2010-01-03,2009-11-17,0.0,849129,849129.0
21167,2010-02-07,2009-12-02,0.0,667648,667648.0
21168,2010-02-24,2010-01-03,0.0,282978,282978.0
21169,2010-04-03,2010-02-13,0.0,674100,674100.0
21170,2010-04-29,2010-03-09,0.0,715968,715968.0
21171,2010-06-03,2010-04-08,0.0,604553,604553.0
21172,2010-06-24,2010-05-02,0.0,276075,276075.0
21173,2010-08-09,2010-06-28,0.0,223818,223818.0
21174,2010-09-07,2010-07-18,0.0,805573,805573.0
21175,2010-10-07,2010-08-07,0.0,307300,307300.0
21176,2010-10-29,2010-09-01,0.0,834781,834781.0
21177,2010-12-11,2010-10-22,0.0,707817,707817.0
21178,2010-12-28,2010-11-02,0.0,378419,378419.0
21179,2011-01-19,2010-12-12,0.0,823288,823288.0
21180,2011-02-26,2011-01-12,0.0,519990,519990.0
21181,2011-05-04,2011-02-26,0.0,650551,650551.0
21182,2011-05-08,2011-03-05,0.0,443946,443946.0
21183,2011-06-09,2011-04-03,0.0,659009,659009.0
21184,2011-07-05,2011-05-06,0.0,402608,402608.0
21185,2011-08-29,2011-06-29,0.0,457884,457884.0
21186,2011-09-14,2011-07-07,0.0,284874,284874.0
21187,2011-10-16,2011-08-06,0.0,272512,272512.0
21188,2011-11-16,2011-09-09,0.0,239713,239713.0
21189,2011-12-25,2011-10-14,0.0,796345,796345.0
21190,2012-01-11,2011-11-22,0.0,381975,381975.0
21191,2012-03-09,2011-11-30,0.0,453341,453341.0
21192,2012-03-20,2012-01-25,0.0,755310,755310.0
21193,2012-04-23,2012-02-21,0.0,821272,821272.0
21194,2012-06-10,2012-03-27,0.0,652631,652631.0
21195,2012-06-28,2012-04-29,0.0,404808,404808.0
21196,2012-08-26,2012-05-08,0.0,310442,310442.0
21197,2012-09-14,2012-06-19,0.0,668080,668080.0
21198,2012-10-31,2012-07-20,0.0,546207,546207.0
21199,2012-11-06,2012-08-10,0.0,675762,675762.0
21200,2012-12-10,2012-09-22,0.0,662271,662271.0
21201,2013-01-25,2012-10-20,0.0,407898,407898.0
21202,2013-03-01,2012-11-08,352084.0,401380,49296.0
21203,2013-03-16,2012-12-01,28171.0,548100,519929.0
21204,2013-04-17,2013-01-07,0.0,845218,845218.0
21205,2013-06-16,2013-02-27,0.0,527707,527707.0
21206,2013-05-10,2013-03-05,0.0,702962,702962.0
21207,2013-06-10,2013-04-26,0.0,527258,527258.0
21208,2013-07-01,2013-05-14,0.0,558471,558471.0
21209,2013-09-23,2013-06-11,0.0,407834,407834.0
21210,2013-09-09,2013-07-11,0.0,826840,826840.0
21211,2013-11-24,2013-08-07,0.0,235623,235623.0
21212,2013-12-05,2013-09-15,0.0,650378,650378.0
21213,2013-12-25,2013-10-25,0.0,850029,850029.0
21214,2014-01-21,2013-11-21,0.0,689768,689768.0
21215,2014-02-03,2013-12-01,0.0,730702,730702.0
21216,2014-03-10,2014-01-14,0.0,288651,288651.0
21217,2014-03-19,2014-02-06,0.0,810999,810999.0
21218,2014-06-10,2014-03-25,0.0,527273,527273.0
21219,2014-06-08,2014-04-12,0.0,517029,517029.0
21220,2014-07-12,2014-05-22,0.0,687301,687301.0
21221,2014-08-16,2014-06-18,0.0,690547,690547.0
21222,2014-10-29,2014-07-20,0.0,482910,482910.0
21223,2014-10-09,2014-08-20,0.0,842560,842560.0
21224,2014-11-20,2014-09-13,0.0,220331,220331.0
21225,2014-12-26,2014-10-15,0.0,565440,565440.0
21226,2015-01-30,2014-11-22,0.0,655363,655363.0
21227,2015-02-05,2014-12-17,0.0,385246,385246.0
21228,2015-02-26,2015-01-07,0.0,325145,325145.0
21229,2015-04-29,2015-02-08,0.0,831007,831007.0
21230,2015-05-10,2015-03-15,0.0,374263,374263.0
21231,2015-05-24,2015-04-05,0.0,543263,543263.0
21232,2015-07-13,2015-05-10,0.0,608467,608467.0
21233,2015-08-05,2015-06-21,0.0,318047,318047.0
21234,2015-09-15,2015-07-22,0.0,512165,512165.0
21235,2015-10-25,2015-08-23,0.0,275872,275872.0
21236,2016-01-09,2015-09-29,0.0,284018,284018.0
21237,2015-11-29,2015-10-18,0.0,800781,800781.0
21238,2016-01-13,2015-11-04,0.0,419664,419664.0
21239,2016-04-20,2015-12-23,0.0,401161,401161.0
21240,2016-04-30,2016-01-14,0.0,235942,235942.0
21241,2016-06-16,2016-02-19,44881.0,367696,322815.0
21242,2016-07-06,2016-03-20,0.0,799173,799173.0
21243,2016-07-31,2016-04-19,0.0,559041,559041.0
21244,2016-09-18,2016-05-27,0.0,605991,605991.0
21245,2016-09-14,2016-06-08,0.0,418216,418216.0
21246,2016-09-29,2016-07-27,0.0,674336,674336.0
21247,2016-10-28,2016-08-06,0.0,372371,372371.0
21248,2016-12-08,2016-09-03,0.0,389915,389915.0
21249,2017-01-12,2016-10-04,0.0,394953,394953.0
21250,2017-03-08,2016-11-09,0.0,717641,717641.0
21251,2017-04-04,2016-12-21,0.0,540637,540637.0
21252,2017-05-28,2017-01-30,0.0,707639,707639.0
21253,2017-05-25,2017-02-08,0.0,629892,629892.0
21254,2017-06-17,2017-03-09,0.0,462649,462649.0
21255,2017-08-05,2017-04-15,0.0,527714,527714.0
21256,2017-09-03,2017-05-05,0.0,543807,543807.0
21257,2017-10-04,2017-06-20,8232.0,532215,523983.0
21258,2017-10-06,2017-07-09,0.0,722158,722158.0
21259,2017-12-01,2017-08-23,0.0,467663,467663.0
21260,2018-01-08,2017-09-21,0.0,639782,639782.0
21261,2018-01-15,2017-10-02,0.0,570058,570058.0
21262,2018-03-16,2017-11-28,0.0,672953,672953.0
21263,2018-03-31,2017-12-03,0.0,556438,556438.0
21264,2018-02-25,2018-01-03,0.0,869277,869277.0
21265,2018-05-29,2018-02-17,0.0,268720,268720.0
21266,2018-06-21,2018-03-07,0.0,244717,244717.0
21267,2018-08-14,2018-04-25,0.0,473786,473786.0
21268,2018-08-11,2018-05-04,0.0,537901,537901.0
21269,2018-09-14,2018-06-10,0.0,613255,613255.0
21270,2018-10-17,2018-07-13,0.0,671404,671404.0
21271,2018-12-14,2018-08-29,0.0,681095,681095.0
21272,2019-01-05,2018-09-12,0.0,396330,396330.0
21273,2019-02-18,2018-10-27,264954.0,278548,13594.0
21274,2019-03-17,2018-11-27,0.0,541027,541027.0
21275,2099-01-01,2018-12-27,278061.0,278061,0.0
21276,2099-01-01,2019-01-30,867230.0,867230,0.0
21277,2099-01-01,2019-02-16,649526.0,649526,0.0
21278,2099-01-01,2019-02-28,555594.0,555594,0.0
21279,2009-12-13,2009-10-12,0.0,1312235,1312235.0
21280,2009-12-30,2009-11-15,0.0,2125948,2125948.0
21281,2010-02-12,2009-12-16,0.0,1716509,1716509.0
21282,2010-03-09,2010-01-16,0.0,1064703,1064703.0
21283,2010-05-08,2010-02-11,0.0,1319361,1319361.0
21284,2010-05-03,2010-03-05,0.0,2661601,2661601.0
21285,2010-05-27,2010-04-07,0.0,1285164,1285164.0
21286,2010-07-13,2010-05-21,0.0,895851,895851.0
21287,2010-09-25,2010-06-22,0.0,1242167,1242167.0
21288,2010-10-17,2010-07-20,0.0,2586915,2586915.0
21289,2010-12-13,2010-08-27,0.0,833522,833522.0
21290,2011-01-20,2010-09-15,0.0,2808165,2808165.0
21291,2011-01-15,2010-10-04,0.0,2110512,2110512.0
21292,2011-03-14,2010-11-27,0.0,946056,946056.0
21293,2011-04-13,2010-12-15,0.0,2634098,2634098.0
21294,2011-03-21,2011-01-14,0.0,2005774,2005774.0
21295,2011-04-10,2011-02-05,0.0,2293839,2293839.0
21296,2011-05-01,2011-03-09,0.0,1197361,1197361.0
21297,2011-06-07,2011-04-06,0.0,2670112,2670112.0
21298,2011-07-07,2011-05-12,0.0,841144,841144.0
21299,2011-08-10,2011-06-03,0.0,1228171,1228171.0
21300,2011-10-21,2011-07-25,0.0,627515,627515.0
21301,2012-01-13,2011-08-26,0.0,731271,731271.0
21302,2011-12-23,2011-09-08,23664.0,744469,720805.0
21303,2012-01-20,2011-10-02,0.0,2342583,2342583.0
21304,2012-02-21,2011-11-02,789421.0,823802,34381.0
21305,2012-04-11,2011-12-17,411003.0,1276487,865484.0
21306,2012-05-26,2012-01-27,817316.0,2475123,1657807.0
21307,2012-05-30,2012-02-10,648489.0,2529915,1881426.0
21308,2012-07-08,2012-03-29,1300287.0,1536900,236613.0
21309,2012-07-28,2012-04-11,461937.0,1413575,951638.0
21310,2009-11-13,2009-10-08,0.0,783687,783687.0
21311,2010-01-01,2009-11-22,0.0,1583577,1583577.0
21312,2010-02-01,2009-12-05,0.0,1367436,1367436.0
21313,2010-02-19,2010-01-03,0.0,514404,514404.0
21314,2010-03-06,2010-02-02,0.0,1464653,1464653.0
21315,2010-05-23,2010-03-17,0.0,1604428,1604428.0
21316,2010-05-30,2010-04-13,0.0,1073267,1073267.0
21317,2010-07-15,2010-05-30,0.0,580542,580542.0
21318,2010-08-04,2010-06-27,0.0,644875,644875.0
21319,2010-09-05,2010-07-22,0.0,1594473,1594473.0
21320,2010-10-05,2010-08-22,0.0,476065,476065.0
21321,2010-10-24,2010-09-01,0.0,1613079,1613079.0
21322,2010-12-06,2010-10-14,0.0,1432133,1432133.0
21323,2011-01-22,2010-11-26,0.0,855553,855553.0
21324,2011-02-08,2010-12-14,0.0,1628505,1628505.0
21325,2011-01-30,2011-01-06,0.0,1059662,1059662.0
21326,2011-03-25,2011-02-01,0.0,1276035,1276035.0
21327,2011-04-10,2011-03-12,0.0,890845,890845.0
21328,2011-06-13,2011-04-25,0.0,1277585,1277585.0
21329,2011-06-30,2011-05-22,0.0,871022,871022.0
21330,2011-08-08,2011-06-17,0.0,898941,898941.0
21331,2011-09-01,2011-07-16,0.0,546942,546942.0
21332,2011-09-29,2011-08-29,0.0,469268,469268.0
21333,2011-12-15,2011-09-13,0.0,561486,561486.0
21334,2011-11-27,2011-10-06,0.0,1594494,1594494.0
21335,2012-01-25,2011-11-05,0.0,856398,856398.0
21336,2012-03-19,2011-12-13,0.0,752165,752165.0
21337,2012-03-16,2012-01-24,0.0,1659299,1659299.0
21338,2012-04-08,2012-02-22,0.0,1617560,1617560.0
21339,2012-04-15,2012-03-01,0.0,1258297,1258297.0
21340,2012-05-29,2012-04-25,0.0,826201,826201.0
21341,2012-07-16,2012-05-23,0.0,472737,472737.0
21342,2012-07-25,2012-06-12,0.0,1320222,1320222.0
21343,2012-09-17,2012-07-23,0.0,958326,958326.0
21344,2012-10-04,2012-08-18,0.0,1347217,1347217.0
21345,2012-10-10,2012-09-12,0.0,1254231,1254231.0
21346,2012-12-12,2012-10-12,0.0,836170,836170.0
21347,2013-02-13,2012-11-21,0.0,864209,864209.0
21348,2013-03-05,2012-12-16,0.0,1041952,1041952.0
21349,2013-03-05,2013-01-15,0.0,1600189,1600189.0
21350,2013-04-20,2013-02-25,0.0,901157,901157.0
21351,2013-05-08,2013-03-13,0.0,1334739,1334739.0
21352,2013-06-19,2013-04-25,0.0,938293,938293.0
21353,2013-08-04,2013-05-21,0.0,1094108,1094108.0
21354,2013-07-27,2013-06-22,0.0,853377,853377.0
21355,2013-09-06,2013-07-12,0.0,1582054,1582054.0
21356,2013-10-14,2013-08-18,0.0,450534,450534.0
21357,2013-10-05,2013-09-02,0.0,1324575,1324575.0
21358,2013-12-09,2013-10-12,0.0,1619866,1619866.0
21359,2014-01-09,2013-11-11,0.0,1316526,1316526.0
21360,2014-01-14,2013-12-09,0.0,1330463,1330463.0
21361,2014-03-01,2014-01-13,0.0,476868,476868.0
21362,2014-03-31,2014-02-07,0.0,1607689,1607689.0
21363,2014-05-08,2014-03-13,0.0,1107261,1107261.0
21364,2014-06-01,2014-04-16,0.0,1063616,1063616.0
21365,2014-07-15,2014-05-26,0.0,1280078,1280078.0
21366,2014-07-11,2014-06-08,0.0,1341084,1341084.0
21367,2014-08-30,2014-07-18,0.0,708738,708738.0
21368,2014-10-03,2014-08-22,0.0,1485940,1485940.0
21369,2014-11-05,2014-09-09,0.0,639655,639655.0
21370,2014-11-25,2014-10-13,0.0,1144151,1144151.0
21371,2014-12-27,2014-11-11,0.0,1424029,1424029.0
21372,2015-01-25,2014-12-09,0.0,916542,916542.0
21373,2015-03-02,2015-01-01,0.0,647678,647678.0
21374,2015-03-25,2015-02-08,0.0,1490520,1490520.0
21375,2015-05-05,2015-03-16,0.0,665705,665705.0
21376,2015-06-03,2015-04-28,0.0,1133301,1133301.0
21377,2015-07-06,2015-05-21,0.0,902578,902578.0
21378,2015-08-01,2015-06-17,0.0,719341,719341.0
21379,2015-08-31,2015-07-17,0.0,1002839,1002839.0
21380,2015-10-01,2015-08-13,0.0,506015,506015.0
21381,2015-10-26,2015-09-10,0.0,369095,369095.0
21382,2015-12-02,2015-10-15,0.0,1587158,1587158.0
21383,2015-12-28,2015-11-02,0.0,815531,815531.0
21384,2016-02-02,2015-12-28,0.0,726987,726987.0
21385,2016-03-25,2016-01-06,0.0,569914,569914.0
21386,2016-06-05,2016-02-26,0.0,729816,729816.0
21387,2016-05-20,2016-03-29,0.0,1542679,1542679.0
21388,2016-06-02,2016-04-02,0.0,1055302,1055302.0
21389,2016-07-16,2016-05-18,0.0,986722,986722.0
21390,2016-09-15,2016-06-06,0.0,756429,756429.0
21391,2016-09-13,2016-07-18,0.0,1351306,1351306.0
21392,2016-10-25,2016-08-05,0.0,784215,784215.0
21393,2016-12-21,2016-09-14,0.0,745984,745984.0
21394,2017-02-11,2016-10-29,0.0,770520,770520.0
21395,2017-01-29,2016-11-12,0.0,1405212,1405212.0
21396,2017-03-12,2016-12-02,0.0,1089855,1089855.0
21397,2017-04-26,2017-01-21,0.0,1237725,1237725.0
21398,2017-04-24,2017-02-03,0.0,1376767,1376767.0
21399,2017-06-25,2017-03-19,0.0,641907,641907.0
21400,2017-08-01,2017-04-06,0.0,1129406,1129406.0
21401,2017-08-16,2017-05-11,0.0,1116823,1116823.0
21402,2017-09-13,2017-06-13,0.0,1077186,1077186.0
21403,2017-10-17,2017-07-05,0.0,1312360,1312360.0
21404,2017-11-13,2017-08-27,0.0,832919,832919.0
21405,2017-12-20,2017-09-24,0.0,1322003,1322003.0
21406,2018-01-19,2017-10-18,994077.0,1066396,72319.0
21407,2018-03-18,2017-11-24,0.0,1434775,1434775.0
21408,2018-03-03,2017-12-12,0.0,1121454,1121454.0
21409,2018-03-15,2018-01-07,0.0,1599720,1599720.0
21410,2018-05-08,2018-02-16,0.0,532959,532959.0
21411,2018-07-10,2018-03-29,0.0,442550,442550.0
21412,2018-07-23,2018-04-16,0.0,793287,793287.0
21413,2018-08-15,2018-05-11,0.0,1023232,1023232.0
21414,2018-09-17,2018-06-20,0.0,1151447,1151447.0
21415,2018-10-01,2018-07-06,0.0,1273077,1273077.0
21416,2018-11-17,2018-08-25,0.0,1257220,1257220.0
21417,2018-12-27,2018-09-20,0.0,789619,789619.0
21418,2019-01-15,2018-10-17,52995.0,426441,373446.0
21419,2019-02-22,2018-11-19,103240.0,1033705,930465.0
21420,2099-01-01,2018-12-07,610168.0,610168,0.0
21421,2099-01-01,2019-01-22,1551122.0,1551122,0.0
21422,2099-01-01,2019-02-10,1420940.0,1420940,0.0
21423,2099-01-01,2019-03-02,1009707.0,1009707,0.0
21424,2009-12-30,2009-11-17,0.0,201972,201972.0
21425,2010-02-12,2009-12-17,0.0,137405,137405.0
21426,2010-03-07,2010-01-18,0.0,75720,75720.0
21427,2010-04-05,2010-02-22,0.0,133846,133846.0
21428,2010-04-20,2010-03-23,0.0,240330,240330.0
21429,2010-05-21,2010-04-06,0.0,133175,133175.0
21430,2010-06-20,2010-05-16,0.0,82329,82329.0
21431,2010-07-19,2010-06-20,0.0,114445,114445.0
21432,2010-08-19,2010-07-06,0.0,246423,246423.0
21433,2010-09-21,2010-08-12,0.0,95408,95408.0
21434,2010-11-09,2010-09-19,0.0,249605,249605.0
21435,2010-11-27,2010-10-19,0.0,197764,197764.0
21436,2010-12-27,2010-11-07,0.0,65987,65987.0
21437,2011-01-20,2010-12-17,0.0,243058,243058.0
21438,2011-02-09,2011-01-05,0.0,201906,201906.0
21439,2011-03-25,2011-02-07,0.0,198253,198253.0
21440,2011-04-17,2011-03-03,0.0,100660,100660.0
21441,2011-05-21,2011-04-11,0.0,235267,235267.0
21442,2011-06-28,2011-05-16,0.0,81420,81420.0
21443,2011-07-02,2011-06-04,0.0,121072,121072.0
21444,2011-08-30,2011-07-21,0.0,77692,77692.0
21445,2011-10-03,2011-08-07,0.0,80015,80015.0
21446,2011-10-18,2011-09-11,0.0,69421,69421.0
21447,2011-11-23,2011-10-19,0.0,244407,244407.0
21448,2011-12-29,2011-11-13,0.0,81817,81817.0
21449,2012-01-18,2011-12-11,0.0,132271,132271.0
21450,2012-03-20,2012-01-26,0.0,226917,226917.0
21451,2012-03-24,2012-02-13,0.0,230007,230007.0
21452,2012-05-04,2012-03-25,0.0,130527,130527.0
21453,2012-06-09,2012-04-29,0.0,123012,123012.0
21454,2012-07-21,2012-05-20,0.0,84802,84802.0
21455,2012-08-15,2012-06-23,0.0,244774,244774.0
21456,2012-09-01,2012-07-08,0.0,159340,159340.0
21457,2012-09-09,2012-08-03,0.0,210345,210345.0
21458,2012-10-12,2012-09-06,0.0,220460,220460.0
21459,2012-12-05,2012-10-20,0.0,154037,154037.0
21460,2012-12-02,2012-11-11,0.0,193827,193827.0
21461,2013-01-20,2012-12-07,0.0,203457,203457.0
21462,2013-02-25,2013-01-17,0.0,246009,246009.0
21463,2013-03-04,2013-02-10,0.0,115762,115762.0
21464,2013-05-19,2013-03-24,0.0,116977,116977.0
21465,2013-06-28,2013-04-25,0.0,196679,196679.0
21466,2013-06-22,2013-05-09,0.0,156202,156202.0
21467,2013-07-30,2013-06-19,0.0,97063,97063.0
21468,2013-08-12,2013-07-05,0.0,240702,240702.0
21469,2013-09-11,2013-08-11,0.0,133509,133509.0
21470,2013-09-29,2013-09-08,0.0,258925,258925.0
21471,2013-11-18,2013-10-07,0.0,209386,209386.0
21472,2014-01-05,2013-11-27,0.0,166992,166992.0
21473,2014-02-01,2013-12-12,0.0,162188,162188.0
21474,2014-02-12,2014-01-10,0.0,79897,79897.0
21475,2014-03-08,2014-02-07,0.0,248350,248350.0
21476,2014-04-30,2014-03-19,0.0,128236,128236.0
21477,2014-06-10,2014-04-24,0.0,203009,203009.0
21478,2014-07-13,2014-05-16,0.0,175481,175481.0
21479,2014-07-21,2014-06-04,0.0,126636,126636.0
21480,2014-08-10,2014-07-04,0.0,91378,91378.0
21481,2014-10-10,2014-08-14,0.0,145460,145460.0
21482,2014-10-25,2014-09-04,0.0,83554,83554.0
21483,2014-12-07,2014-10-05,0.0,124564,124564.0
21484,2014-12-25,2014-11-18,0.0,215433,215433.0
21485,2015-02-11,2014-12-29,0.0,91561,91561.0
21486,2015-03-09,2015-01-06,0.0,128213,128213.0
21487,2015-04-01,2015-02-19,0.0,242964,242964.0
21488,2015-05-11,2015-03-14,0.0,125288,125288.0
21489,2015-06-07,2015-04-09,0.0,220886,220886.0
21490,2015-07-03,2015-05-24,0.0,133576,133576.0
21491,2015-08-14,2015-06-18,0.0,78912,78912.0
21492,2015-08-26,2015-07-16,0.0,203360,203360.0
21493,2015-10-13,2015-08-18,0.0,80954,80954.0
21494,2015-10-16,2015-09-16,0.0,82694,82694.0
21495,2015-12-05,2015-10-11,0.0,258418,258418.0
21496,2016-01-10,2015-11-23,0.0,121765,121765.0
21497,2016-01-20,2015-12-20,0.0,121479,121479.0
21498,2016-03-03,2016-01-17,0.0,87656,87656.0
21499,2016-05-24,2016-02-26,0.0,132655,132655.0
21500,2016-04-17,2016-03-07,0.0,249567,249567.0
21501,2016-05-28,2016-04-15,0.0,199124,199124.0
21502,2016-06-08,2016-05-01,0.0,110906,110906.0
21503,2016-08-29,2016-06-02,0.0,77333,77333.0
21504,2016-10-20,2016-07-16,0.0,208201,208201.0
21505,2016-12-01,2016-08-28,0.0,161891,161891.0
21506,2016-12-16,2016-09-15,0.0,156206,156206.0
21507,2017-01-23,2016-10-09,0.0,97512,97512.0
21508,2017-02-28,2016-11-08,110225.0,117168,6943.0
21509,2017-03-28,2016-12-07,223875.0,239669,15794.0
21510,2017-05-05,2017-01-19,0.0,206325,206325.0
21511,2017-05-06,2017-02-06,0.0,168451,168451.0
21512,2017-06-07,2017-03-28,0.0,198828,198828.0
21513,2017-06-11,2017-04-16,0.0,205753,205753.0
21514,2017-06-03,2017-05-08,0.0,255544,255544.0
21515,2017-07-30,2017-06-19,0.0,119256,119256.0
21516,2017-09-06,2017-07-18,0.0,198117,198117.0
21517,2017-09-29,2017-08-21,0.0,140970,140970.0
21518,2017-11-05,2017-09-25,0.0,205588,205588.0
21519,2017-11-24,2017-10-03,0.0,162123,162123.0
21520,2017-12-24,2017-11-02,0.0,162193,162193.0
21521,2018-02-12,2017-12-22,0.0,156982,156982.0
21522,2018-03-01,2018-01-12,0.0,231273,231273.0
21523,2018-04-13,2018-02-24,0.0,86554,86554.0
21524,2018-06-19,2018-03-25,0.0,138449,138449.0
21525,2018-06-14,2018-04-25,0.0,198913,198913.0
21526,2018-08-01,2018-05-11,0.0,93035,93035.0
21527,2018-09-27,2018-06-21,0.0,116341,116341.0
