CustID,OrderID,Date,amount
171,17452,2012-11-03,733203
171,17453,2012-12-02,397792
171,17454,2013-01-21,410165
171,17455,2013-01-15,581345
171,17456,2013-02-09,836480
171,17457,2013-03-29,565651
171,17458,2013-04-28,707960
171,17459,2013-06-06,541551
171,17460,2013-06-25,600260
171,17461,2013-08-19,514509
171,17462,2013-09-01,887626
171,17463,2013-10-06,311572
171,17464,2013-10-05,714687
171,17465,2013-11-29,893260
171,17466,2014-01-11,779122
171,17467,2014-01-26,693174
171,17468,2014-03-07,317212
171,17469,2014-03-11,866896
171,17470,2014-04-27,501344
171,17471,2014-06-09,616887
171,17472,2014-07-29,707368
171,17473,2014-08-14,720243
171,17474,2014-08-22,445278
171,17475,2014-09-29,866213
171,17476,2014-10-28,245366
171,17477,2014-12-23,558914
171,17478,2015-01-14,769619
171,17479,2015-02-14,430633
171,17480,2015-03-07,251657
171,17481,2015-03-30,829139
171,17482,2015-05-05,394192
171,17483,2015-05-14,561783
171,17484,2015-07-12,567937
171,17485,2015-08-30,365809
171,17486,2015-09-28,546402
171,17487,2015-10-31,367895
171,17488,2015-11-14,324798
171,17489,2015-12-09,844584
171,17490,2016-01-05,453033
171,17491,2016-01-24,441277
171,17492,2016-04-09,283796
171,17493,2016-04-21,332138
171,17494,2016-04-25,885374
171,17495,2016-06-11,624562
171,17496,2016-07-01,592073
171,17497,2016-08-07,457670
171,17498,2016-08-16,726800
171,17499,2016-10-01,448948
171,17500,2016-10-28,500769
171,17501,2016-11-27,473001
171,17502,2017-01-12,705758
171,17503,2017-03-01,604115
171,17504,2017-03-21,694686
171,17505,2017-03-27,736435
171,17506,2017-05-13,490671
171,17507,2017-06-12,574554
171,17508,2017-07-30,599298
171,17509,2017-08-21,537666
171,17510,2017-08-31,739664
171,17511,2017-10-15,376994
171,17512,2017-12-04,709038
171,17513,2017-12-05,559047
171,17514,2018-01-12,735996
171,17515,2018-02-05,598090
171,17516,2018-02-26,868845
171,17517,2018-04-25,269965
171,17518,2018-05-07,302384
171,17519,2018-06-23,432777
171,17520,2018-07-12,563898
171,17521,2018-08-16,558706
171,17522,2018-09-29,753687
171,17523,2018-09-11,739298
171,17524,2018-11-13,413648
171,17525,2018-12-11,285652
171,17526,2019-01-19,586518
171,17527,2019-02-18,303385
171,17528,2019-03-13,841318
172,17571,2009-07-09,50030
172,17572,2009-08-15,1505602
172,17573,2009-09-20,638793
172,17574,2009-10-09,1271667
172,17575,2009-09-29,1291203
172,17576,2009-10-22,1301438
172,17577,2009-12-18,799683
172,17578,2010-01-09,1076547
172,17579,2010-01-07,769192
172,17580,2010-03-07,417675
172,17581,2010-05-17,693422
172,17582,2010-04-29,1355037
172,17583,2010-06-30,588837
172,17584,2010-08-13,380139
172,17585,2010-10-12,651303
172,17586,2010-11-20,1231889
172,17587,2010-12-05,471717
172,17588,2010-10-26,1374496
172,17589,2010-11-16,1098804
172,17590,2011-02-10,417320
172,17591,2011-02-07,1269598
172,17592,2011-03-04,1082607
172,17593,2011-03-12,1126061
172,17594,2011-05-12,678124
172,17595,2011-06-05,1447785
172,17596,2011-06-21,440092
172,17597,2011-07-26,703295
172,17598,2011-11-04,449479
172,17599,2011-11-18,372642
172,17600,2012-01-10,59509
172,17601,2012-02-10,108281
172,17602,2012-02-12,383195
173,17643,2009-07-22,2227368
173,17644,2009-06-16,2344991
173,17645,2009-08-15,1219737
173,17646,2009-09-07,2127557
173,17647,2009-10-08,2255803
173,17648,2009-11-17,2128788
173,17649,2009-12-02,1098108
173,17650,2009-12-29,1934824
173,17651,2010-02-06,1469528
173,17652,2010-03-24,798509
173,17653,2010-04-28,1130225
173,17654,2010-05-01,2166049
173,17655,2010-06-03,1187816
173,17656,2010-07-12,650427
173,17657,2010-09-27,1093839
173,17658,2010-09-10,2263193
173,17659,2010-11-23,771448
173,17660,2010-11-20,2275926
173,17661,2010-12-25,1910241
173,17662,2010-12-27,839312
173,17663,2011-01-22,2346819
173,17664,2011-03-23,1643850
173,17665,2011-04-27,1923349
173,17666,2011-05-06,1176289
173,17667,2011-06-25,2236237
173,17668,2011-06-20,813329
173,17669,2011-07-26,1100490
173,17670,2011-08-31,768793
173,17671,2011-09-28,736187
173,17672,2012-01-09,721303
173,17673,2011-12-15,2265443
173,17674,2012-02-11,781367
173,17675,2012-03-15,1031306
173,17676,2012-04-09,2195598
173,17677,2012-03-15,2422086
173,17678,2012-06-25,1136022
173,17679,2012-07-09,1323506
173,17680,2012-09-05,36815
173,17681,2012-09-23,2242862
173,17682,2012-10-19,1469059
173,17683,2012-10-08,1871992
173,17684,2012-10-28,1680975
173,17685,2012-12-31,1514307
173,17686,2012-12-24,1912728
173,17687,2013-02-04,2062741
173,17688,2013-03-21,2175838
173,17689,2013-04-30,1309325
173,17690,2013-06-18,1018938
173,17691,2013-05-11,2077293
173,17692,2013-07-16,1468429
173,17693,2013-09-17,848156
173,17694,2013-09-01,2194875
173,17695,2013-10-16,1055492
173,17696,2013-12-02,2299236
173,17697,2013-12-06,1866832
173,17698,2014-01-10,1417096
173,17699,2014-02-14,1520055
173,17700,2014-03-09,615945
173,17701,2014-03-26,1996428
173,17702,2014-04-13,1135310
173,17703,2014-06-14,1816926
173,17704,2014-07-16,1442385
173,17705,2014-08-06,1009466
173,17706,2014-09-07,580062
173,17707,2014-09-27,1515462
173,17708,2014-10-28,800345
173,17709,2014-12-22,1005617
173,17710,2015-01-09,1941357
173,17711,2015-02-20,850609
173,17712,2015-03-16,1105021
173,17713,2015-04-26,2042332
173,17714,2015-06-02,1114209
173,17715,2015-06-02,2375530
173,17716,2015-07-25,1055289
173,17717,2015-10-04,720483
173,17718,2015-10-17,1846515
173,17719,2015-11-16,782910
173,17720,2016-01-04,560888
173,17721,2016-01-24,2430722
173,17722,2016-02-05,1022233
173,17723,2016-03-15,1091820
173,17724,2016-05-09,112725
173,17725,2016-06-05,82557
173,17726,2016-07-14,2229758
173,17727,2016-07-19,1806238
173,17728,2016-09-02,1040696
173,17729,2016-09-19,89687
173,17730,2016-10-17,1920535
173,17731,2016-11-18,210796
173,17732,2016-12-27,1142155
173,17733,2017-01-29,79620
173,17734,2017-02-11,95535
173,17736,2017-04-18,1633417
173,17737,2017-06-26,106485
173,17738,2017-06-23,1343778
173,17739,2017-08-24,1679070
173,17740,2017-07-25,1911191
173,17741,2017-09-18,773259
173,17742,2017-08-27,1258731
173,17743,2017-11-26,1128677
173,17744,2017-11-12,1377633
173,17745,2017-12-12,1105215
173,17746,2018-01-24,1289999
173,17747,2018-02-21,1136616
173,17748,2018-03-16,1666573
173,17749,2018-05-02,579843
173,17750,2018-07-13,861624
173,17751,2018-08-05,1446324
173,17752,2018-08-20,501527
173,17753,2018-10-19,125644
173,17754,2018-10-10,1361174
173,17755,2018-12-08,567328
173,17756,2018-12-28,208426
173,17757,2019-02-11,446984
173,17758,2019-03-12,845472
174,17799,2009-07-14,455563
174,17800,2009-08-04,424561
174,17801,2009-09-15,308796
174,17802,2009-09-26,455637
174,17803,2009-10-15,277847
174,17804,2009-12-12,394266
174,17805,2010-01-09,236115
174,17806,2010-01-21,327971
174,17807,2010-03-13,389452
174,17808,2010-04-20,207485
174,17809,2010-04-15,323331
174,17810,2010-06-05,447924
174,17811,2010-07-05,325780
174,17812,2010-09-10,128446
174,17813,2010-10-20,316142
174,17814,2010-09-11,454366
174,17815,2010-12-09,226621
174,17816,2010-11-28,422584
174,17817,2011-01-16,350349
174,17818,2011-03-02,304283
174,17819,2011-02-24,457117
174,17820,2011-04-04,235265
174,17821,2011-05-19,299298
174,17822,2011-06-10,255657
174,17823,2011-07-07,354381
174,17824,2011-08-03,223598
174,17825,2011-09-16,202675
174,17826,2011-10-11,296725
174,17827,2011-12-04,155814
174,17828,2012-01-12,140156
174,17829,2012-01-09,441985
174,17830,2012-03-26,3411
174,17831,2012-04-17,305306
174,17832,2012-05-31,486608
174,17833,2012-05-04,437771
174,17834,2012-05-15,220078
174,17835,2012-07-08,238836
174,17836,2012-09-25,83780
174,17837,2012-10-26,364048
174,17838,2012-09-21,281122
174,17839,2012-11-02,331079
174,17840,2012-12-01,376049
174,17841,2013-01-06,302993
174,17842,2013-01-15,389186
174,17843,2013-02-07,363425
174,17844,2013-03-14,364879
174,17845,2013-04-21,312587
174,17846,2013-06-05,283540
174,17847,2013-07-25,464158
174,17848,2013-07-10,173977
174,17849,2013-09-08,241446
174,17850,2013-09-28,305259
174,17851,2013-10-13,240540
174,17852,2013-11-28,466438
174,17853,2014-01-16,400073
174,17854,2014-01-23,256454
174,17855,2014-02-12,292597
174,17856,2014-04-17,134268
174,17857,2014-04-26,366284
174,17858,2014-05-27,296826
174,17859,2014-06-29,291182
174,17860,2014-07-19,409226
174,17861,2014-08-29,355010
174,17862,2014-09-06,382918
174,17863,2014-10-23,313794
174,17864,2014-11-27,147798
174,17865,2014-12-09,305862
174,17866,2015-01-28,215757
174,17867,2015-02-18,221044
174,17868,2015-03-19,319194
174,17869,2015-04-10,384591
174,17870,2015-05-31,312534
174,17871,2015-07-01,432117
174,17872,2015-07-03,215294
174,17873,2015-09-07,208636
174,17874,2015-09-20,198295
174,17875,2015-11-08,181112
174,17876,2015-11-24,149793
174,17877,2016-01-11,460455
174,17878,2016-01-05,205244
174,17879,2016-03-02,310503
174,17880,2016-03-05,150426
174,17881,2016-04-10,219903
174,17882,2016-05-28,460485
174,17883,2016-06-21,327624
174,17884,2016-08-05,236661
174,17885,2016-08-14,310364
174,17886,2016-09-23,449963
174,17887,2016-11-20,275949
174,17888,2016-11-25,317447
174,17889,2017-01-09,322130
174,17890,2017-01-17,232546
174,17891,2017-03-03,295775
174,17892,2017-04-03,429360
174,17893,2017-04-26,398100
174,17894,2017-06-17,322379
174,17895,2017-06-19,287810
174,17896,2017-08-01,390284
174,17897,2017-08-19,306248
174,17898,2017-09-08,384691
174,17899,2017-10-06,301663
174,17900,2017-11-13,258345
174,17901,2017-12-10,390177
174,17902,2018-01-13,303489
174,17903,2018-02-06,371332
174,17904,2018-04-06,439381
174,17905,2018-05-02,232801
174,17906,2018-05-27,224225
174,17907,2018-06-13,313190
174,17908,2018-07-17,205915
174,17909,2018-08-15,262255
174,17910,2018-09-08,301496
174,17911,2018-10-13,298421
174,17912,2018-11-19,304175
174,17913,2019-01-09,137708
174,17914,2019-01-10,369952
174,17915,2019-03-17,146205
174,17916,2019-03-21,463578
174,17917,2019-03-27,303616
175,17959,2009-07-28,331790
175,17960,2009-06-15,302201
175,17961,2009-08-25,145725
175,17962,2009-08-25,286518
175,17963,2009-10-18,256962
175,17964,2009-11-16,311647
175,17965,2009-12-08,162827
175,17966,2010-01-15,304169
175,17967,2010-01-28,274064
175,17968,2010-03-19,109014
175,17969,2010-03-13,237582
175,17970,2010-05-16,293076
175,17971,2010-06-04,212343
175,17972,2010-07-12,108507
175,17973,2010-07-28,102163
175,17974,2010-08-19,324249
175,17975,2010-09-11,147940
175,17976,2010-11-06,294810
175,17977,2010-10-26,253411
175,17978,2010-12-31,164986
175,17979,2011-01-23,301219
175,17980,2011-02-04,235819
175,17981,2011-03-09,251401
175,17982,2011-05-02,182410
175,17983,2011-06-17,289015
175,17984,2011-07-21,157547
175,17985,2011-07-27,175019
175,17986,2011-08-16,114707
175,17987,2011-09-16,94150
175,17988,2011-10-23,107939
175,17989,2011-12-14,306110
175,17990,2012-01-15,174092
175,17991,2012-01-24,149634
175,17992,2012-02-05,263265
175,17993,2012-03-26,323921
175,17994,2012-03-29,250485
175,17995,2012-06-10,143219
175,17996,2012-07-16,79629
175,17997,2012-07-20,250711
175,17998,2012-08-27,230254
175,17999,2012-09-22,261253
175,18000,2012-09-21,264347
175,18001,2012-11-21,132889
175,18002,2012-12-17,165614
175,18003,2013-02-24,203253
175,18004,2013-03-05,333532
175,18005,2013-03-14,190054
175,18006,2013-04-17,274171
175,18007,2013-06-03,194812
175,18008,2013-07-03,188451
175,18009,2013-08-09,127651
175,18010,2013-08-25,309690
175,18011,2013-09-30,112395
175,18012,2013-11-17,275982
175,18013,2013-12-14,301002
175,18014,2013-12-27,258741
175,18015,2014-01-20,248351
175,18016,2014-02-14,125370
175,18017,2014-03-17,318960
175,18018,2014-05-09,188099
175,18019,2014-05-20,226617
175,18020,2014-06-28,260691
175,18021,2014-07-22,245262
175,18022,2014-08-28,150982
175,18023,2014-10-02,325253
175,18024,2014-10-24,131325
175,18025,2014-11-12,182291
175,18026,2015-01-14,225650
175,18027,2015-02-10,142544
175,18028,2015-03-10,87521
175,18029,2015-03-22,290108
175,18030,2015-04-12,125765
175,18031,2015-05-24,203487
175,18032,2015-07-05,192961
175,18033,2015-07-24,135514
175,18034,2015-08-17,204301
175,18035,2015-10-15,97532
175,18036,2015-10-29,93173
175,18037,2015-11-23,293242
175,18038,2015-12-22,175966
175,18039,2016-02-15,172492
175,18040,2016-03-16,102434
175,18041,2016-03-10,166045
175,18042,2016-04-30,341388
175,18043,2016-06-30,201937
175,18044,2016-07-26,174718
175,18045,2016-07-25,165661
175,18046,2016-08-28,244928
175,18047,2016-10-24,173334
175,18048,2016-10-20,145775
175,18049,2016-12-06,172998
175,18050,2017-01-10,254452
175,18051,2017-02-10,191289
175,18052,2017-02-26,243108
175,18053,2017-03-11,278735
175,18054,2017-04-27,147514
175,18055,2017-06-13,202445
175,18056,2017-07-13,219888
175,18057,2017-07-17,190859
175,18058,2017-08-28,259663
175,18059,2017-09-21,157557
175,18060,2017-11-05,289741
175,18061,2017-11-20,228134
175,18062,2018-01-08,252844
175,18063,2018-01-08,215404
175,18064,2018-03-08,299201
175,18065,2018-03-24,90289
175,18066,2018-05-01,122160
175,18067,2018-05-26,133757
175,18068,2018-07-13,231457
175,18069,2018-08-05,200196
175,18070,2018-09-09,216856
175,18071,2018-10-25,242850
175,18072,2018-11-11,182453
175,18073,2018-11-27,99799
175,18074,2018-12-27,195703
175,18075,2019-01-21,109698
175,18076,2019-03-10,305114
176,18118,2009-07-19,54259
176,18119,2009-09-11,56702
176,18120,2009-09-17,23705
176,18121,2009-09-22,51770
176,18122,2009-10-11,44891
176,18123,2009-10-15,47335
176,18124,2009-11-28,23755
176,18125,2010-01-03,37105
176,18126,2010-02-16,31490
176,18127,2010-03-03,16625
176,18128,2010-03-27,23494
176,18129,2010-04-17,49017
176,18130,2010-06-08,25393
176,18131,2010-08-18,15478
176,18132,2010-09-30,22980
176,18133,2010-10-03,40834
176,18134,2010-11-29,15533
176,18135,2010-12-23,48545
176,18136,2010-12-04,36092
176,18137,2011-01-30,14417
176,18138,2011-02-16,48547
176,18139,2011-02-20,35542
176,18140,2011-04-15,44472
176,18141,2011-05-10,21483
176,18142,2011-07-01,38526
176,18143,2011-09-01,21594
176,18144,2011-09-11,24075
176,18145,2011-10-18,15977
176,18146,2011-12-05,14622
176,18147,2011-12-29,11026
176,18148,2012-01-06,40770
176,18149,2012-02-11,13780
176,18150,2012-03-29,4946
176,18151,2012-05-10,8156
176,18152,2012-04-17,45258
176,18153,2012-07-16,24131
176,18154,2012-08-05,20087
176,18155,2012-08-20,243
176,18156,2012-10-05,10095
176,18157,2012-10-18,33457
176,18158,2012-11-11,38277
176,18159,2012-11-12,36422
176,18160,2013-01-05,35063
176,18161,2013-01-01,37485
176,18162,2013-02-03,40916
176,18163,2013-03-10,48573
176,18164,2013-03-27,24379
176,18165,2013-05-09,23378
176,18166,2013-06-06,40278
176,18167,2013-07-17,31912
176,18168,2013-08-03,15836
176,18169,2013-08-26,62541
176,18170,2013-10-02,26331
176,18171,2013-11-05,44376
176,18172,2013-11-24,43790
176,18173,2013-12-23,34270
176,18174,2014-02-17,33934
176,18175,2014-02-11,18667
176,18176,2014-02-28,47905
176,18177,2014-03-29,25129
176,18178,2014-05-22,43299
176,18179,2014-07-09,32449
176,18180,2014-08-05,27748
176,18181,2014-08-26,16866
176,18182,2014-10-08,29868
176,18183,2014-11-13,15637
176,18184,2015-01-02,28964
176,18185,2015-01-04,43957
176,18186,2015-03-03,15894
176,18187,2015-04-28,19475
176,18188,2015-05-16,50698
176,18189,2015-06-05,24542
176,18190,2015-05-15,53709
176,18191,2015-08-08,24639
176,18192,2015-09-22,13621
176,18193,2015-10-27,43015
176,18194,2015-11-03,3107
176,18195,2015-12-20,973
176,18196,2016-01-31,6762
176,18197,2016-03-08,23344
176,18198,2016-04-06,23418
176,18199,2016-04-30,11761
176,18200,2016-06-02,19300
176,18201,2016-06-13,40826
176,18202,2016-07-13,35066
176,18203,2016-09-10,4314
177,18242,2009-08-06,440062
177,18243,2009-07-09,480380
177,18244,2009-08-29,237992
177,18245,2009-09-11,457951
177,18246,2009-10-26,388962
177,18247,2009-11-29,446246
177,18248,2009-12-09,224460
177,18249,2010-01-18,444170
177,18250,2010-02-11,393889
177,18251,2010-03-07,150056
177,18252,2010-04-19,407328
177,18253,2010-04-23,442001
177,18254,2010-06-18,298785
177,18255,2010-07-27,176492
177,18256,2010-09-04,144841
177,18257,2010-09-16,404965
177,18258,2010-10-27,122313
177,18259,2010-11-19,448951
177,18260,2010-11-08,351085
177,18261,2011-01-20,220472
177,18262,2011-02-22,422096
177,18263,2011-03-04,298255
177,18264,2011-04-10,368693
177,18265,2011-05-05,233720
177,18266,2011-06-14,374227
177,18267,2011-07-13,173826
177,18268,2011-07-14,222165
177,18269,2011-09-02,185592
177,18270,2011-10-15,153485
177,18271,2011-11-23,147628
177,18272,2012-01-09,421838
177,18273,2012-01-22,233987
177,18274,2012-03-22,234269
177,18275,2012-03-16,468611
177,18276,2012-04-16,474254
177,18277,2012-04-24,402103
177,18278,2012-06-16,221212
177,18279,2012-06-29,138741
177,18280,2012-08-18,349520
177,18281,2012-10-01,312207
177,18282,2012-10-09,342913
177,18283,2012-11-01,374560
177,18284,2012-12-09,221261
177,18285,2013-01-11,203480
177,18286,2013-02-16,324657
177,18287,2013-02-16,423872
177,18288,2013-04-24,305365
177,18289,2013-04-30,332291
177,18290,2013-06-14,302540
177,18291,2013-07-21,288022
177,18292,2013-07-27,206712
177,18293,2013-09-10,452281
177,18294,2013-10-19,113376
177,18295,2013-11-14,360279
177,18296,2013-12-16,445228
177,18297,2013-12-27,382938
177,18298,2014-02-07,359688
177,18299,2014-03-13,122892
177,18300,2014-04-20,442479
177,18301,2014-05-03,311348
177,18302,2014-06-06,318531
177,18303,2014-07-30,361607
177,18304,2014-08-02,385207
177,18305,2014-08-26,200064
177,18306,2014-10-17,425691
177,18307,2014-11-04,124895
177,18308,2014-11-23,320194
177,18309,2015-01-21,372738
177,18310,2015-02-14,241849
177,18311,2015-02-22,145178
177,18312,2015-04-17,470712
177,18313,2015-06-07,215957
177,18314,2015-06-07,296494
177,18315,2015-06-24,253856
177,18316,2015-08-25,231469
177,18317,2015-09-21,289493
177,18318,2015-10-05,168849
177,18319,2015-11-28,178111
177,18320,2015-11-23,461953
177,18321,2015-12-29,228563
177,18322,2016-03-12,255826
177,18323,2016-02-05,121880
177,18324,2016-04-18,221141
177,18325,2016-04-14,440330
177,18326,2016-06-04,309371
177,18327,2016-06-24,316845
177,18328,2016-08-19,215180
177,18329,2016-09-06,380791
177,18330,2016-10-27,207800
177,18331,2016-11-23,225510
177,18332,2016-11-22,234899
177,18333,2017-01-29,399559
177,18334,2017-02-01,298405
177,18335,2017-03-04,360659
177,18336,2017-04-09,375179
177,18337,2017-05-02,218878
177,18338,2017-06-13,294819
177,18339,2017-07-03,293665
177,18340,2017-08-06,277448
177,18341,2017-08-27,360410
177,18342,2017-09-28,223033
177,18343,2017-11-15,320991
177,18344,2017-12-14,272362
177,18345,2017-12-24,363934
177,18346,2018-02-25,284135
177,18347,2018-02-13,425121
177,18348,2018-04-14,163564
177,18349,2018-05-25,124840
177,18350,2018-06-05,218910
177,18351,2018-07-13,315361
177,18352,2018-07-13,287221
177,18353,2018-08-28,322315
177,18354,2018-10-09,360160
177,18355,2018-11-20,205936
177,18356,2018-11-14,115366
177,18357,2019-01-07,301924
177,18358,2019-01-28,142766
177,18359,2019-03-10,445843
178,18395,2009-06-20,823132
178,18396,2009-07-07,788452
178,18397,2009-08-25,509918
178,18398,2009-09-19,773379
178,18399,2009-10-26,543168
178,18400,2009-10-25,693758
178,18401,2010-01-19,384856
178,18402,2010-02-03,483111
178,18403,2010-01-24,644096
178,18404,2010-03-11,409798
178,18405,2010-05-04,461766
178,18406,2010-04-30,791987
178,18407,2010-05-25,467951
178,18408,2010-07-06,228888
178,18409,2010-08-16,542536
178,18410,2010-09-15,769879
178,18411,2010-10-03,345970
178,18412,2010-10-25,724047
178,18413,2010-11-18,640273
178,18414,2011-01-11,454307
178,18415,2011-03-07,764657
178,18416,2011-04-01,363120
178,18417,2011-04-22,544845
178,18418,2011-05-23,413870
178,18419,2011-06-07,649539
178,18420,2011-07-16,408217
178,18421,2011-08-10,364359
178,18422,2011-09-02,503114
178,18423,2011-10-31,257971
178,18424,2011-11-15,244268
178,18425,2011-12-12,779462
178,18426,2012-01-17,244355
178,18427,2012-03-06,501126
178,18428,2012-02-16,759126
178,18429,2012-04-15,779077
178,18430,2012-05-03,375074
178,18431,2012-06-17,392813
178,18432,2012-06-27,216104
178,18433,2012-08-13,638163
178,18434,2012-09-06,481013
178,18435,2012-10-25,517514
178,18436,2012-11-28,617740
178,18437,2012-11-27,517007
178,18438,2012-12-24,682756
178,18439,2013-02-07,645894
178,18440,2013-03-02,623220
178,18441,2013-04-13,514741
178,18442,2013-04-24,522889
178,18443,2013-06-12,778766
178,18444,2013-07-19,309554
178,18445,2013-08-09,384616
178,18446,2013-09-13,507652
178,18447,2013-10-22,433852
178,18448,2013-11-11,796424
178,18449,2013-12-22,638814
178,18450,2014-01-27,495432
178,18451,2014-02-16,515184
178,18452,2014-04-02,248476
178,18453,2014-04-24,646014
178,18454,2014-05-05,443683
178,18455,2014-06-18,447995
178,18456,2014-06-23,631157
178,18457,2014-07-31,629606
178,18458,2014-08-22,650660
178,18459,2014-10-03,524569
178,18460,2014-11-06,261247
178,18461,2014-12-17,504886
178,18462,2015-02-07,477764
178,18463,2015-02-22,376783
178,18464,2015-03-27,485845
178,18465,2015-03-09,656966
178,18466,2015-06-05,512575
178,18467,2015-06-07,759160
178,18468,2015-07-13,395757
178,18469,2015-08-04,426046
178,18470,2015-09-11,394739
178,18471,2015-10-19,232813
178,18472,2015-12-04,229355
178,18473,2015-12-02,761764
178,18474,2016-01-08,395027
178,18475,2016-03-15,462300
178,18476,2016-04-17,231452
178,18477,2016-06-18,406228
178,18478,2016-07-11,716342
178,18479,2016-06-16,507142
178,18480,2016-09-14,370887
178,18481,2016-10-11,489807
178,18482,2016-10-19,794440
178,18483,2016-11-30,455088
178,18484,2017-01-06,468713
178,18485,2017-02-01,488623
178,18486,2017-03-04,45724
178,18487,2017-03-21,351181
178,18488,2017-05-09,742020
178,18489,2017-06-15,678020
178,18490,2017-06-22,482984
178,18491,2017-07-16,507830
178,18492,2017-07-01,588672
178,18493,2017-08-11,512818
178,18494,2017-09-03,618206
178,18495,2017-10-04,494556
178,18496,2017-11-12,521602
178,18497,2017-12-24,679553
178,18498,2018-01-15,554008
178,18499,2018-02-04,644231
178,18500,2018-04-11,726437
178,18501,2018-04-28,379280
178,18502,2018-05-31,424241
178,18503,2018-06-24,581822
178,18504,2018-06-18,406582
178,18505,2018-08-14,429140
178,18506,2018-09-23,526784
178,18507,2018-10-14,499980
178,18508,2018-10-29,492085
178,18509,2019-02-02,244102
178,18510,2019-01-27,652446
178,18511,2019-03-29,229923
178,18512,2019-03-29,794742
179,18547,2009-07-01,599679
179,18548,2009-06-28,603471
179,18549,2009-08-13,263569
179,18550,2009-09-28,599665
179,18551,2009-10-16,618723
179,18552,2009-11-27,618085
179,18553,2009-12-12,292714
179,18554,2010-01-10,498996
179,18555,2010-02-19,414024
179,18556,2010-03-09,210519
179,18557,2010-04-25,349785
179,18558,2010-05-12,610126
179,18559,2010-05-30,309455
179,18560,2010-07-20,205080
179,18561,2010-08-03,291242
179,18562,2010-09-30,603906
179,18563,2010-09-21,200571
179,18564,2010-11-27,586801
179,18565,2010-11-08,501416
179,18566,2011-01-12,210046
179,18567,2011-01-08,609695
179,18568,2011-03-14,529474
179,18569,2011-04-06,510772
179,18570,2011-05-16,280642
179,18571,2011-05-31,593216
179,18572,2011-06-21,222733
179,18573,2011-08-04,298429
179,18574,2011-09-08,222656
179,18575,2011-10-03,182557
179,18576,2011-11-23,203521
179,18577,2011-11-29,620653
179,18578,2011-12-28,213560
179,18579,2012-02-11,337943
179,18580,2012-02-29,591420
179,18581,2012-04-06,623405
179,18582,2012-05-13,356497
179,18583,2012-06-10,269813
179,18584,2012-07-23,154092
179,18585,2012-08-07,591298
179,18586,2012-08-27,409017
179,18587,2012-10-08,481829
179,18588,2012-10-16,519136
179,18589,2012-11-21,393552
179,18590,2012-12-31,468538
179,18591,2013-02-13,494406
179,18592,2013-03-04,578383
179,18593,2013-04-15,288988
179,18594,2013-04-09,301345
179,18595,2013-06-13,466007
179,18596,2013-07-18,392243
179,18597,2013-08-11,194738
179,18598,2013-08-12,597940
179,18599,2013-10-24,308735
179,18600,2013-10-27,601895
179,18601,2013-11-28,521649
179,18602,2014-01-05,395693
179,18603,2014-01-21,462476
179,18604,2014-03-08,211749
179,18605,2014-04-01,600665
179,18606,2014-04-30,309729
179,18607,2014-06-20,479516
179,18608,2014-07-01,436915
179,18609,2014-07-14,307191
179,18610,2014-09-01,198594
179,18611,2014-10-10,414588
179,18612,2014-10-28,215014
179,18613,2014-12-01,339966
179,18614,2014-12-12,535723
179,18615,2015-02-13,183415
179,18616,2015-03-02,350856
179,18617,2015-04-08,673501
179,18618,2015-05-02,315116
179,18619,2015-06-11,619122
179,18620,2015-06-29,259109
179,18621,2015-08-16,202405
179,18622,2015-09-28,486215
179,18623,2015-10-17,138510
179,18624,2015-10-30,187760
179,18625,2015-12-07,630048
179,18626,2016-01-22,336406
179,18627,2016-03-04,278251
179,18628,2016-03-18,164829
179,18629,2016-03-27,297645
179,18630,2016-04-18,603025
179,18631,2016-06-02,461751
179,18632,2016-07-03,314948
179,18633,2016-08-02,194882
179,18634,2016-09-03,506097
179,18635,2016-09-23,418468
179,18636,2016-11-17,418729
179,18637,2016-12-16,172606
179,18638,2017-01-02,322285
179,18639,2017-02-13,566550
179,18640,2017-02-25,491575
179,18641,2017-03-26,448624
179,18642,2017-05-24,511689
179,18643,2017-06-04,476123
179,18644,2017-06-30,622208
179,18645,2017-08-01,297090
179,18646,2017-08-24,515565
179,18647,2017-10-02,438465
179,18648,2017-11-01,535661
179,18649,2017-11-12,406456
179,18650,2018-01-02,426559
179,18651,2018-02-06,385741
179,18652,2018-03-19,623436
179,18653,2018-04-19,184104
179,18654,2018-04-28,288053
179,18655,2018-06-14,453821
179,18656,2018-07-21,202880
179,18657,2018-08-11,302597
179,18658,2018-09-03,519369
179,18659,2018-11-06,160854
179,18660,2018-10-22,384919
179,18661,2018-11-26,187583
179,18662,2019-02-17,282366
179,18663,2019-03-27,199798
181,18725,2009-06-29,2261548
181,18726,2009-08-01,2276239
181,18727,2009-08-09,1391785
181,18728,2009-09-28,2231297
181,18729,2009-10-31,1405293
181,18730,2009-12-07,1824041
181,18731,2009-12-19,1053062
181,18732,2009-12-30,1370947
181,18733,2010-02-16,2002212
181,18734,2010-04-10,1004667
181,18735,2010-03-22,1523313
181,18736,2010-06-05,2073744
181,18737,2010-06-10,1559034
181,18738,2010-07-22,800259
181,18739,2010-09-04,1441679
181,18740,2010-10-18,2316702
181,18741,2010-11-07,1020935
181,18742,2010-11-11,2357953
181,18743,2011-01-03,2053757
181,18744,2011-01-17,1553045
181,18745,2011-02-27,2245617
181,18746,2011-04-02,1237615
181,18747,2011-04-01,1560745
181,18748,2011-05-08,1007739
