CustID,OrderID,Date,amount
207,20981,2010-07-25,810230
207,20982,2010-08-19,266797
207,20983,2010-09-07,855493
207,20984,2010-10-06,675960
207,20985,2010-11-09,264724
207,20986,2010-12-21,791834
207,20987,2011-01-26,649611
207,20988,2011-02-05,720769
207,20989,2011-03-14,398809
207,20990,2011-04-13,847308
207,20991,2011-05-08,310483
207,20992,2011-06-18,392848
207,20993,2011-07-18,200406
207,20994,2011-08-30,233445
207,20995,2011-09-25,259979
207,20996,2011-10-27,828991
207,20997,2011-11-19,262422
207,20998,2011-11-30,437514
207,20999,2012-01-29,793164
207,21000,2012-02-27,837800
207,21001,2012-03-14,423917
207,21002,2012-04-23,418986
207,21003,2012-05-01,252690
207,21004,2012-06-11,853633
207,21005,2012-07-27,506186
207,21006,2012-08-22,768561
207,21007,2012-08-30,736906
207,21008,2012-10-27,551766
207,21009,2012-11-12,731682
207,21010,2012-12-05,712877
207,21011,2013-01-26,791227
207,21012,2013-02-23,429242
207,21013,2013-03-20,343983
207,21014,2013-04-24,678586
207,21015,2013-05-30,581585
207,21016,2013-06-27,253042
207,21017,2013-07-11,839003
207,21018,2013-08-04,359702
207,21019,2013-09-12,816879
207,21020,2013-10-06,653106
207,21021,2013-11-02,545928
207,21022,2013-12-27,479410
207,21023,2014-01-10,206227
207,21024,2014-02-17,823977
207,21025,2014-03-14,446391
207,21026,2014-04-03,683818
207,21027,2014-05-28,555297
207,21028,2014-06-28,417300
207,21029,2014-07-04,286600
207,21030,2014-08-05,565505
207,21031,2014-09-27,258359
207,21032,2014-10-25,436500
207,21033,2014-11-22,629314
207,21034,2014-12-08,277940
207,21035,2015-01-14,395433
207,21036,2015-02-05,840356
207,21037,2015-03-11,368209
207,21038,2015-04-17,837099
207,21039,2015-05-04,377306
207,21040,2015-06-23,359124
207,21041,2015-07-12,749691
207,21042,2015-08-30,280859
207,21043,2015-09-18,283457
207,21044,2015-10-18,865519
207,21045,2015-11-17,391075
207,21046,2015-12-17,455263
208,21047,2009-08-10,88168
208,21048,2009-09-05,110519
208,21049,2009-10-14,50895
208,21050,2009-11-02,96955
208,21051,2009-12-30,83798
208,21052,2010-01-24,34541
208,21053,2010-02-03,83134
208,21054,2010-03-17,90472
208,21055,2010-04-18,65020
208,21056,2010-05-11,36811
208,21057,2010-06-10,43541
208,21058,2010-07-08,98196
208,21059,2010-08-28,29696
208,21060,2010-09-24,101038
208,21061,2010-10-28,76502
208,21062,2010-11-22,50681
208,21063,2010-12-26,98295
208,21064,2011-01-30,70787
208,21065,2011-02-21,84230
208,21066,2011-03-09,55118
208,21067,2011-04-05,86672
208,21068,2011-05-30,46144
208,21069,2011-06-19,52975
208,21070,2011-07-10,31870
208,21071,2011-08-28,34993
208,21072,2011-09-29,32985
208,21073,2011-10-19,102027
208,21074,2011-11-10,53431
208,21075,2011-11-30,44868
208,21076,2012-01-04,98226
208,21077,2012-02-26,98404
208,21078,2012-03-18,82267
208,21079,2012-04-15,45175
208,21080,2012-05-24,30102
208,21081,2012-06-24,82176
208,21082,2012-07-24,63898
208,21083,2012-08-29,86423
208,21084,2012-09-09,84085
208,21085,2012-10-20,53407
208,21086,2012-11-10,57072
208,21087,2012-12-03,61225
208,21088,2013-01-21,100975
208,21089,2013-02-17,72005
208,21090,2013-03-04,81004
208,21091,2013-04-05,65863
208,21092,2013-05-07,70352
208,21093,2013-06-08,48563
208,21094,2013-07-25,109932
208,21095,2013-08-13,34164
208,21096,2013-09-23,87392
208,21097,2013-10-30,102651
208,21098,2013-11-19,88969
208,21099,2013-12-29,84970
208,21100,2014-01-02,26264
208,21101,2014-02-03,96830
208,21102,2014-03-15,67591
208,21103,2014-04-17,65599
208,21104,2014-05-08,85822
208,21105,2014-06-25,88287
208,21106,2014-07-14,44709
208,21107,2014-08-26,97181
208,21108,2014-09-26,34136
208,21109,2014-10-03,67623
208,21110,2014-11-15,82671
208,21111,2014-12-07,49370
208,21112,2015-01-27,29245
208,21113,2015-02-11,98070
208,21114,2015-03-17,48406
208,21115,2015-04-15,69136
208,21116,2015-05-27,64434
208,21117,2015-06-02,46005
208,21118,2015-07-09,70109
208,21119,2015-08-27,39009
208,21120,2015-09-12,34599
208,21121,2015-10-19,106049
208,21122,2015-11-07,48663
208,21123,2015-12-29,48458
208,21124,2016-01-16,26541
208,21125,2016-02-23,45457
208,21126,2016-03-23,100606
208,21127,2016-04-22,67112
208,21128,2016-05-05,62458
208,21129,2016-06-15,48882
208,21130,2016-07-08,76372
208,21131,2016-08-16,50494
208,21132,2016-09-18,44233
208,21133,2016-10-23,46341
208,21134,2016-11-04,84766
208,21135,2016-12-12,63758
208,21136,2017-01-21,81930
208,21137,2017-02-17,79645
208,21138,2017-03-23,53430
208,21139,2017-04-15,72303
208,21140,2017-05-25,71537
208,21141,2017-06-11,69261
208,21142,2017-07-10,87766
208,21143,2017-08-08,50908
208,21144,2017-09-04,86438
208,21145,2017-10-15,57190
208,21146,2017-11-15,87333
208,21147,2017-12-25,71633
208,21148,2018-01-27,101092
208,21149,2018-02-27,31563
208,21150,2018-03-25,28695
208,21151,2018-04-25,52439
208,21152,2018-05-04,64197
208,21153,2018-06-04,67179
208,21154,2018-07-18,83352
208,21155,2018-08-07,83742
208,21156,2018-09-04,55850
208,21157,2018-10-14,37773
208,21158,2018-11-10,63715
208,21159,2018-12-24,26871
208,21160,2019-01-06,98853
208,21161,2019-02-09,81750
208,21162,2019-03-13,64617
209,21163,2009-08-11,755945
209,21164,2009-09-19,855592
209,21165,2009-10-18,410900
209,21166,2009-11-17,849129
209,21167,2009-12-02,667648
209,21168,2010-01-03,282978
209,21169,2010-02-13,674100
209,21170,2010-03-09,715968
209,21171,2010-04-08,604553
209,21172,2010-05-02,276075
209,21173,2010-06-28,223818
209,21174,2010-07-18,805573
209,21175,2010-08-07,307300
209,21176,2010-09-01,834781
209,21177,2010-10-22,707817
209,21178,2010-11-02,378419
209,21179,2010-12-12,823288
209,21180,2011-01-12,519990
209,21181,2011-02-26,650551
209,21182,2011-03-05,443946
209,21183,2011-04-03,659009
209,21184,2011-05-06,402608
209,21185,2011-06-29,457884
209,21186,2011-07-07,284874
209,21187,2011-08-06,272512
209,21188,2011-09-09,239713
209,21189,2011-10-14,796345
209,21190,2011-11-22,381975
209,21191,2011-11-30,453341
209,21192,2012-01-25,755310
209,21193,2012-02-21,821272
209,21194,2012-03-27,652631
209,21195,2012-04-29,404808
209,21196,2012-05-08,310442
209,21197,2012-06-19,668080
209,21198,2012-07-20,546207
209,21199,2012-08-10,675762
209,21200,2012-09-22,662271
209,21201,2012-10-20,407898
209,21202,2012-11-08,401380
209,21203,2012-12-01,548100
209,21204,2013-01-07,845218
209,21205,2013-02-27,527707
209,21206,2013-03-05,702962
209,21207,2013-04-26,527258
209,21208,2013-05-14,558471
209,21209,2013-06-11,407834
209,21210,2013-07-11,826840
209,21211,2013-08-07,235623
209,21212,2013-09-15,650378
209,21213,2013-10-25,850029
209,21214,2013-11-21,689768
209,21215,2013-12-01,730702
209,21216,2014-01-14,288651
209,21217,2014-02-06,810999
209,21218,2014-03-25,527273
209,21219,2014-04-12,517029
209,21220,2014-05-22,687301
209,21221,2014-06-18,690547
209,21222,2014-07-20,482910
209,21223,2014-08-20,842560
209,21224,2014-09-13,220331
209,21225,2014-10-15,565440
209,21226,2014-11-22,655363
209,21227,2014-12-17,385246
209,21228,2015-01-07,325145
209,21229,2015-02-08,831007
209,21230,2015-03-15,374263
209,21231,2015-04-05,543263
209,21232,2015-05-10,608467
209,21233,2015-06-21,318047
209,21234,2015-07-22,512165
209,21235,2015-08-23,275872
209,21236,2015-09-29,284018
209,21237,2015-10-18,800781
209,21238,2015-11-04,419664
209,21239,2015-12-23,401161
209,21240,2016-01-14,235942
209,21241,2016-02-19,367696
209,21242,2016-03-20,799173
209,21243,2016-04-19,559041
209,21244,2016-05-27,605991
209,21245,2016-06-08,418216
209,21246,2016-07-27,674336
209,21247,2016-08-06,372371
209,21248,2016-09-03,389915
209,21249,2016-10-04,394953
209,21250,2016-11-09,717641
209,21251,2016-12-21,540637
209,21252,2017-01-30,707639
209,21253,2017-02-08,629892
209,21254,2017-03-09,462649
209,21255,2017-04-15,527714
209,21256,2017-05-05,543807
209,21257,2017-06-20,532215
209,21258,2017-07-09,722158
209,21259,2017-08-23,467663
209,21260,2017-09-21,639782
209,21261,2017-10-02,570058
209,21262,2017-11-28,672953
209,21263,2017-12-03,556438
209,21264,2018-01-03,869277
209,21265,2018-02-17,268720
209,21266,2018-03-07,244717
209,21267,2018-04-25,473786
209,21268,2018-05-04,537901
209,21269,2018-06-10,613255
209,21270,2018-07-13,671404
209,21271,2018-08-29,681095
209,21272,2018-09-12,396330
209,21273,2018-10-27,278548
209,21274,2018-11-27,541027
209,21275,2018-12-27,278061
209,21276,2019-01-30,867230
209,21277,2019-02-16,649526
209,21278,2019-02-28,555594
210,21279,2009-10-12,1312235
210,21280,2009-11-15,2125948
210,21281,2009-12-16,1716509
210,21282,2010-01-16,1064703
210,21283,2010-02-11,1319361
210,21284,2010-03-05,2661601
210,21285,2010-04-07,1285164
210,21286,2010-05-21,895851
210,21287,2010-06-22,1242167
210,21288,2010-07-20,2586915
210,21289,2010-08-27,833522
210,21290,2010-09-15,2808165
210,21291,2010-10-04,2110512
210,21292,2010-11-27,946056
210,21293,2010-12-15,2634098
210,21294,2011-01-14,2005774
210,21295,2011-02-05,2293839
210,21296,2011-03-09,1197361
210,21297,2011-04-06,2670112
210,21298,2011-05-12,841144
210,21299,2011-06-03,1228171
210,21300,2011-07-25,627515
210,21301,2011-08-26,731271
210,21302,2011-09-08,744469
210,21303,2011-10-02,2342583
210,21304,2011-11-02,823802
210,21305,2011-12-17,1276487
210,21306,2012-01-27,2475123
210,21307,2012-02-10,2529915
210,21308,2012-03-29,1536900
210,21309,2012-04-11,1413575
211,21310,2009-10-08,783687
211,21311,2009-11-22,1583577
211,21312,2009-12-05,1367436
211,21313,2010-01-03,514404
211,21314,2010-02-02,1464653
211,21315,2010-03-17,1604428
211,21316,2010-04-13,1073267
211,21317,2010-05-30,580542
211,21318,2010-06-27,644875
211,21319,2010-07-22,1594473
211,21320,2010-08-22,476065
211,21321,2010-09-01,1613079
211,21322,2010-10-14,1432133
211,21323,2010-11-26,855553
211,21324,2010-12-14,1628505
211,21325,2011-01-06,1059662
211,21326,2011-02-01,1276035
211,21327,2011-03-12,890845
211,21328,2011-04-25,1277585
211,21329,2011-05-22,871022
211,21330,2011-06-17,898941
211,21331,2011-07-16,546942
211,21332,2011-08-29,469268
211,21333,2011-09-13,561486
211,21334,2011-10-06,1594494
211,21335,2011-11-05,856398
211,21336,2011-12-13,752165
211,21337,2012-01-24,1659299
211,21338,2012-02-22,1617560
211,21339,2012-03-01,1258297
211,21340,2012-04-25,826201
211,21341,2012-05-23,472737
211,21342,2012-06-12,1320222
211,21343,2012-07-23,958326
211,21344,2012-08-18,1347217
211,21345,2012-09-12,1254231
211,21346,2012-10-12,836170
211,21347,2012-11-21,864209
211,21348,2012-12-16,1041952
211,21349,2013-01-15,1600189
211,21350,2013-02-25,901157
211,21351,2013-03-13,1334739
211,21352,2013-04-25,938293
211,21353,2013-05-21,1094108
211,21354,2013-06-22,853377
211,21355,2013-07-12,1582054
211,21356,2013-08-18,450534
211,21357,2013-09-02,1324575
211,21358,2013-10-12,1619866
211,21359,2013-11-11,1316526
211,21360,2013-12-09,1330463
211,21361,2014-01-13,476868
211,21362,2014-02-07,1607689
211,21363,2014-03-13,1107261
211,21364,2014-04-16,1063616
211,21365,2014-05-26,1280078
211,21366,2014-06-08,1341084
211,21367,2014-07-18,708738
211,21368,2014-08-22,1485940
211,21369,2014-09-09,639655
211,21370,2014-10-13,1144151
211,21371,2014-11-11,1424029
211,21372,2014-12-09,916542
211,21373,2015-01-01,647678
211,21374,2015-02-08,1490520
211,21375,2015-03-16,665705
211,21376,2015-04-28,1133301
211,21377,2015-05-21,902578
211,21378,2015-06-17,719341
211,21379,2015-07-17,1002839
211,21380,2015-08-13,506015
211,21381,2015-09-10,369095
211,21382,2015-10-15,1587158
211,21383,2015-11-02,815531
211,21384,2015-12-28,726987
211,21385,2016-01-06,569914
211,21386,2016-02-26,729816
211,21387,2016-03-29,1542679
211,21388,2016-04-02,1055302
211,21389,2016-05-18,986722
211,21390,2016-06-06,756429
211,21391,2016-07-18,1351306
211,21392,2016-08-05,784215
211,21393,2016-09-14,745984
211,21394,2016-10-29,770520
211,21395,2016-11-12,1405212
211,21396,2016-12-02,1089855
211,21397,2017-01-21,1237725
211,21398,2017-02-03,1376767
211,21399,2017-03-19,641907
211,21400,2017-04-06,1129406
211,21401,2017-05-11,1116823
211,21402,2017-06-13,1077186
211,21403,2017-07-05,1312360
211,21404,2017-08-27,832919
211,21405,2017-09-24,1322003
211,21406,2017-10-18,1066396
211,21407,2017-11-24,1434775
211,21408,2017-12-12,1121454
211,21409,2018-01-07,1599720
211,21410,2018-02-16,532959
211,21411,2018-03-29,442550
211,21412,2018-04-16,793287
211,21413,2018-05-11,1023232
211,21414,2018-06-20,1151447
211,21415,2018-07-06,1273077
211,21416,2018-08-25,1257220
211,21417,2018-09-20,789619
211,21418,2018-10-17,426441
211,21419,2018-11-19,1033705
211,21420,2018-12-07,610168
211,21421,2019-01-22,1551122
211,21422,2019-02-10,1420940
211,21423,2019-03-02,1009707
212,21424,2009-11-17,201972
212,21425,2009-12-17,137405
212,21426,2010-01-18,75720
212,21427,2010-02-22,133846
212,21428,2010-03-23,240330
212,21429,2010-04-06,133175
212,21430,2010-05-16,82329
212,21431,2010-06-20,114445
212,21432,2010-07-06,246423
212,21433,2010-08-12,95408
212,21434,2010-09-19,249605
212,21435,2010-10-19,197764
212,21436,2010-11-07,65987
212,21437,2010-12-17,243058
212,21438,2011-01-05,201906
212,21439,2011-02-07,198253
212,21440,2011-03-03,100660
212,21441,2011-04-11,235267
212,21442,2011-05-16,81420
212,21443,2011-06-04,121072
212,21444,2011-07-21,77692
212,21445,2011-08-07,80015
212,21446,2011-09-11,69421
212,21447,2011-10-19,244407
212,21448,2011-11-13,81817
212,21449,2011-12-11,132271
212,21450,2012-01-26,226917
212,21451,2012-02-13,230007
212,21452,2012-03-25,130527
212,21453,2012-04-29,123012
212,21454,2012-05-20,84802
212,21455,2012-06-23,244774
212,21456,2012-07-08,159340
212,21457,2012-08-03,210345
212,21458,2012-09-06,220460
212,21459,2012-10-20,154037
212,21460,2012-11-11,193827
212,21461,2012-12-07,203457
212,21462,2013-01-17,246009
212,21463,2013-02-10,115762
212,21464,2013-03-24,116977
212,21465,2013-04-25,196679
212,21466,2013-05-09,156202
212,21467,2013-06-19,97063
212,21468,2013-07-05,240702
212,21469,2013-08-11,133509
212,21470,2013-09-08,258925
212,21471,2013-10-07,209386
212,21472,2013-11-27,166992
212,21473,2013-12-12,162188
212,21474,2014-01-10,79897
212,21475,2014-02-07,248350
212,21476,2014-03-19,128236
212,21477,2014-04-24,203009
212,21478,2014-05-16,175481
212,21479,2014-06-04,126636
212,21480,2014-07-04,91378
212,21481,2014-08-14,145460
212,21482,2014-09-04,83554
212,21483,2014-10-05,124564
212,21484,2014-11-18,215433
212,21485,2014-12-29,91561
212,21486,2015-01-06,128213
212,21487,2015-02-19,242964
212,21488,2015-03-14,125288
212,21489,2015-04-09,220886
212,21490,2015-05-24,133576
212,21491,2015-06-18,78912
212,21492,2015-07-16,203360
212,21493,2015-08-18,80954
212,21494,2015-09-16,82694
212,21495,2015-10-11,258418
212,21496,2015-11-23,121765
212,21497,2015-12-20,121479
212,21498,2016-01-17,87656
212,21499,2016-02-26,132655
212,21500,2016-03-07,249567
212,21501,2016-04-15,199124
212,21502,2016-05-01,110906
212,21503,2016-06-02,77333
212,21504,2016-07-16,208201
212,21505,2016-08-28,161891
212,21506,2016-09-15,156206
212,21507,2016-10-09,97512
212,21508,2016-11-08,117168
212,21509,2016-12-07,239669
212,21510,2017-01-19,206325
212,21511,2017-02-06,168451
212,21512,2017-03-28,198828
212,21513,2017-04-16,205753
212,21514,2017-05-08,255544
212,21515,2017-06-19,119256
212,21516,2017-07-18,198117
212,21517,2017-08-21,140970
212,21518,2017-09-25,205588
212,21519,2017-10-03,162123
212,21520,2017-11-02,162193
212,21521,2017-12-22,156982
212,21522,2018-01-12,231273
212,21523,2018-02-24,86554
212,21524,2018-03-25,138449
212,21525,2018-04-25,198913
212,21526,2018-05-11,93035
212,21527,2018-06-21,116341
212,21528,2018-07-30,205254
212,21529,2018-08-16,76077
212,21530,2018-09-08,160219
212,21531,2018-10-03,95323
212,21532,2018-11-07,120954
212,21533,2018-12-16,72450
212,21534,2019-01-01,256344
212,21535,2019-02-07,199674
212,21536,2019-03-22,156651
213,21537,2009-11-16,3119972
213,21538,2009-12-24,2627338
213,21539,2010-01-14,853649
213,21540,2010-02-07,2567098
213,21541,2010-03-27,3243486
213,21542,2010-04-08,2296368
213,21543,2010-05-30,885756
213,21544,2010-06-12,1125848
213,21545,2010-07-24,3008435
213,21546,2010-08-25,1189059
213,21547,2010-09-10,3263066
213,21548,2010-09-30,2614636
213,21549,2010-11-22,1510561
213,21550,2010-12-04,3315656
213,21551,2011-01-10,2306809
213,21552,2011-02-15,2670911
213,21553,2011-03-24,1623875
213,21554,2011-04-06,2859589
213,21555,2011-05-15,1861879
213,21556,2011-06-15,1421527
213,21557,2011-07-20,1158668
213,21558,2011-08-12,978826
213,21559,2011-09-28,1046242
213,21560,2011-10-30,3276875
213,21561,2011-11-13,1470083
213,21562,2011-12-09,1476050
213,21563,2012-01-02,3031409
213,21564,2012-02-15,3092553
213,21565,2012-03-28,2772999
213,21566,2012-04-09,1653471
213,21567,2012-05-27,1063510
213,21568,2012-06-22,2867786
213,21569,2012-07-26,2227902
213,21570,2012-08-10,2658174
213,21571,2012-09-23,3023112
213,21572,2012-10-04,1475168
213,21573,2012-11-04,1560454
213,21574,2012-12-21,2381021
213,21575,2013-01-02,3264452
213,21576,2013-02-05,1899353
213,21577,2013-03-12,2621327
213,21578,2013-04-24,2221768
213,21579,2013-05-17,1991017
213,21580,2013-06-21,1230225
213,21581,2013-07-10,3114383
213,21582,2013-08-21,1275490
213,21583,2013-09-13,2507507
213,21584,2013-10-08,3228222
213,21585,2013-11-04,2742191
213,21586,2013-12-02,2556123
213,21587,2014-01-16,970116
213,21588,2014-02-24,3247221
213,21589,2014-03-18,1906919
213,21590,2014-04-20,1872201
213,21591,2014-05-11,2479575
213,21592,2014-06-10,2661755
213,21593,2014-07-08,1585970
213,21594,2014-07-30,2995502
213,21595,2014-09-26,1153440
213,21596,2014-10-23,1901498
213,21597,2014-11-06,2697366
213,21598,2014-12-30,1617599
213,21599,2015-01-25,1019981
213,21600,2015-02-15,3021849
213,21601,2015-03-04,1573233
213,21602,2015-04-26,1994543
213,21603,2015-05-01,2055780
213,21604,2015-06-20,1678612
213,21605,2015-07-07,2083154
213,21606,2015-08-06,1351446
213,21607,2015-09-15,1252554
213,21608,2015-10-16,3488963
213,21609,2015-11-11,1632572
213,21610,2015-12-04,1423410
213,21611,2016-01-09,1085934
213,21612,2016-02-04,1513543
213,21613,2016-03-19,3027729
213,21614,2016-04-07,2196842
213,21615,2016-05-12,1826700
213,21616,2016-06-05,1427077
213,21617,2016-07-18,2675435
213,21618,2016-08-25,1660722
213,21619,2016-09-09,1713208
213,21620,2016-10-22,1652698
213,21621,2016-11-05,2581776
213,21622,2016-12-19,2111353
213,21623,2017-01-14,2899143
213,21624,2017-02-18,2605154
213,21625,2017-03-04,1479640
213,21626,2017-04-12,1991119
213,21627,2017-05-18,2305465
213,21628,2017-06-16,2038273
213,21629,2017-07-04,2767229
213,21630,2017-08-24,1644985
213,21631,2017-09-18,2782836
213,21632,2017-10-11,2014503
213,21633,2017-11-10,2635598
213,21634,2017-12-27,2021704
213,21635,2018-01-02,3090257
213,21636,2018-02-12,1061802
213,21637,2018-03-03,974267
213,21638,2018-04-14,1467044
213,21639,2018-05-17,2143401
213,21640,2018-06-11,2082665
213,21641,2018-07-08,2518127
213,21642,2018-08-15,2741592
213,21643,2018-09-19,1559251
213,21644,2018-10-28,1170613
213,21645,2018-11-28,2081740
213,21646,2018-12-16,867990
213,21647,2019-01-23,2984270
213,21648,2019-02-22,2688815
213,21649,2019-03-14,1904074
214,21650,2009-12-11,320362
214,21651,2010-01-10,163680
214,21652,2010-02-11,242959
214,21653,2010-03-25,442824
214,21654,2010-04-02,211474
214,21655,2010-05-14,164540
214,21656,2010-06-13,235214
214,21657,2010-07-28,493987
214,21658,2010-08-20,172887
214,21659,2010-09-28,474162
214,21660,2010-10-10,405762
214,21661,2010-11-21,145139
214,21662,2010-12-05,484159
214,21663,2011-01-18,391100
214,21664,2011-02-19,395700
214,21665,2011-03-17,205641
214,21666,2011-03-31,471879
214,21667,2011-05-21,177004
214,21668,2011-06-18,257790
214,21669,2011-07-20,143558
214,21670,2011-08-02,132767
214,21671,2011-09-17,139724
214,21672,2011-10-02,474129
214,21673,2011-11-08,143814
214,21674,2011-12-07,237430
214,21675,2012-01-02,472973
214,21676,2012-02-21,470126
214,21677,2012-03-20,204195
214,21678,2012-04-19,217538
214,21679,2012-05-15,138663
214,21680,2012-06-13,457664
214,21681,2012-07-14,305990
214,21682,2012-08-10,381559
214,21683,2012-09-18,389650
214,21684,2012-10-12,331237
214,21685,2012-11-09,405266
214,21686,2012-12-05,401848
214,21687,2013-01-11,478281
214,21688,2013-02-11,236807
214,21689,2013-03-01,216566
214,21690,2013-04-29,396182
214,21691,2013-05-09,307443
214,21692,2013-06-16,180861
214,21693,2013-07-22,484182
214,21694,2013-08-24,269378
214,21695,2013-09-01,476268
214,21696,2013-10-29,390611
214,21697,2013-11-15,328670
214,21698,2013-12-21,309001
214,21699,2014-01-05,170035
214,21700,2014-02-01,472407
214,21701,2014-03-20,240855
214,21702,2014-04-06,384143
214,21703,2014-05-23,320274
214,21704,2014-06-01,234669
214,21705,2014-07-26,189299
214,21706,2014-08-10,312811
214,21707,2014-09-10,106181
214,21708,2014-10-13,266881
214,21709,2014-11-11,374174
214,21710,2014-12-25,133484
214,21711,2015-01-28,221737
214,21712,2015-02-17,499039
214,21713,2015-03-20,232650
214,21714,2015-04-28,433322
214,21715,2015-05-03,213784
214,21716,2015-06-22,153529
214,21717,2015-07-17,362389
215,21718,2009-12-09,390724
215,21719,2010-01-01,168548
215,21720,2010-02-15,387616
215,21721,2010-03-19,490050
215,21722,2010-04-03,330302
215,21723,2010-05-19,115743
215,21724,2010-06-11,170473
215,21725,2010-07-17,490459
215,21726,2010-08-06,132384
215,21727,2010-09-06,470653
215,21728,2010-10-03,399254
215,21729,2010-11-17,230234
215,21730,2010-12-10,502987
215,21731,2011-01-02,345294
215,21732,2011-02-18,405750
215,21733,2011-03-12,221954
215,21734,2011-04-04,416276
215,21735,2011-05-21,239729
215,21736,2011-06-22,231811
215,21737,2011-07-22,170517
215,21738,2011-08-20,197089
215,21739,2011-09-13,157407
215,21740,2011-10-12,438324
215,21741,2011-11-11,252500
215,21742,2011-12-09,241037
215,21743,2012-01-26,488274
215,21744,2012-02-07,446275
215,21745,2012-03-15,407262
215,21746,2012-04-20,256390
215,21747,2012-05-21,162690
215,21748,2012-06-21,408915
215,21749,2012-07-13,348436
215,21750,2012-08-03,405104
215,21751,2012-09-11,404054
215,21752,2012-10-04,263415
215,21753,2012-11-08,229380
215,21754,2012-12-08,314866
215,21755,2013-01-16,478899
215,21756,2013-02-11,347892
215,21757,2013-03-09,394070
215,21758,2013-04-18,306649
215,21759,2013-05-04,345680
215,21760,2013-06-04,235876
215,21761,2013-07-21,512935
215,21762,2013-08-28,189676
215,21763,2013-09-27,413596
215,21764,2013-10-29,434776
215,21765,2013-11-17,386202
215,21766,2013-12-10,397263
215,21767,2014-01-11,145287
215,21768,2014-02-27,484350
215,21769,2014-03-08,338413
215,21770,2014-04-02,346901
215,21771,2014-05-10,436994
215,21772,2014-06-01,413766
215,21773,2014-07-10,256167
215,21774,2014-08-13,460812
215,21775,2014-09-14,170042
215,21776,2014-10-15,283998
215,21777,2014-11-01,404403
215,21778,2014-12-20,233784
215,21779,2015-01-29,179723
215,21780,2015-02-21,497777
215,21781,2015-03-16,204099
215,21782,2015-04-24,324258
215,21783,2015-04-30,334366
215,21784,2015-06-25,236416
215,21785,2015-07-28,302191
215,21786,2015-08-09,173039
215,21787,2015-09-10,149047
215,21788,2015-10-07,491926
215,21789,2015-11-28,219370
215,21790,2015-12-17,232172
215,21791,2016-01-10,165137
215,21792,2016-02-25,238904
215,21793,2016-03-02,492916
215,21794,2016-04-07,356364
215,21795,2016-05-04,331567
215,21796,2016-06-19,247471
215,21797,2016-07-16,378316
215,21798,2016-08-28,227285
215,21799,2016-09-08,250055
215,21800,2016-10-06,241195
215,21801,2016-11-10,423453
215,21802,2016-12-23,367022
215,21803,2017-01-20,387699
215,21804,2017-02-05,390142
215,21805,2017-03-01,268234
215,21806,2017-04-07,325023
215,21807,2017-05-24,311057
215,21808,2017-06-24,313681
215,21809,2017-07-28,404448
215,21810,2017-08-08,207356
215,21811,2017-09-27,387914
215,21812,2017-10-12,312862
215,21813,2017-11-01,444523
215,21814,2017-11-29,348574
215,21815,2018-01-15,491212
215,21816,2018-02-23,174510
215,21817,2018-03-23,173872
215,21818,2018-04-20,227097
215,21819,2018-05-11,319297
215,21820,2018-06-07,322634
215,21821,2018-07-07,425510
215,21822,2018-08-17,424610
215,21823,2018-09-09,238555
215,21824,2018-10-19,143297
215,21825,2018-11-01,302529
215,21826,2018-12-24,134553
215,21827,2019-01-27,517388
215,21828,2019-02-17,371502
215,21829,2019-02-28,327136
216,21830,2009-12-21,218035
216,21831,2010-01-11,80799
216,21832,2010-02-06,227593
216,21833,2010-03-03,265902
216,21834,2010-04-26,162978
216,21835,2010-05-19,93983
216,21836,2010-06-26,81198
216,21837,2010-07-18,286447
216,21838,2010-08-29,69803
216,21839,2010-09-17,276577
216,21840,2010-10-06,220145
216,21841,2010-11-16,124023
216,21842,2010-12-19,272430
216,21843,2011-01-26,174719
216,21844,2011-02-18,234356
216,21845,2011-03-19,142254
216,21846,2011-04-02,229280
216,21847,2011-05-29,117082
216,21848,2011-06-13,133037
216,21849,2011-07-26,86137
216,21850,2011-08-09,97796
216,21851,2011-09-05,85247
216,21852,2011-10-07,278714
216,21853,2011-11-13,149208
216,21854,2011-12-17,160522
216,21855,2012-01-10,278195
216,21856,2012-02-24,260177
216,21857,2012-03-07,231001
216,21858,2012-04-15,143781
216,21859,2012-05-15,87914
216,21860,2012-06-28,219015
216,21861,2012-07-21,192129
216,21862,2012-08-14,233273
216,21863,2012-09-25,240101
216,21864,2012-10-27,129973
216,21865,2012-11-22,119149
216,21866,2012-12-12,178625
216,21867,2013-01-05,278725
216,21868,2013-02-13,179519
216,21869,2013-03-14,239502
216,21870,2013-04-06,175658
216,21871,2013-05-18,178336
216,21872,2013-06-10,114207
216,21873,2013-07-26,256059
216,21874,2013-08-24,88994
216,21875,2013-09-14,213640
216,21876,2013-10-01,251772
216,21877,2013-11-16,241873
216,21878,2013-12-12,223388
216,21879,2014-01-13,81960
216,21880,2014-02-03,255056
216,21881,2014-03-06,156583
216,21882,2014-04-03,185791
216,21883,2014-05-08,225966
216,21884,2014-06-11,215270
216,21885,2014-07-01,129097
216,21886,2014-08-11,269203
216,21887,2014-09-15,89035
216,21888,2014-10-30,176206
216,21889,2014-11-11,227260
216,21890,2014-12-01,136025
216,21891,2015-01-05,86564
216,21892,2015-02-17,275236
216,21893,2015-03-23,140236
216,21894,2015-04-12,181920
216,21895,2015-05-17,179320
216,21896,2015-06-25,146479
216,21897,2015-07-22,157785
216,21898,2015-08-17,85976
216,21899,2015-09-22,80959
